,weight,score,udstatus,tradestatus,amt,new_pos,rank,trade_need_todo,cumpos
002176.SZ,0.009976115629738252,-114.0,0.0,4,519818102.0,0.01,58,2.3884370261748403e-05,0.5799024969428208
002188.SZ,0.010220467284473275,-116.0,0.0,4,35101056.0,0.01,59,-0.00022046728447327503,0.5899024969428208
002198.SZ,0.010161007551782012,-118.0,0.0,4,40115624.0,0.01,60,-0.0001610075517820119,0.5999024969428208
002204.SZ,0.010174797596091618,-120.0,0.0,4,94239009.0,0.01,61,-0.00017479759609161788,0.6099024969428208
002239.SZ,0.010295447369906244,-122.0,0.0,4,67201270.0,0.01,62,-0.00029544736990624355,0.6199024969428208
002249.SZ,0.010031166912930713,-124.0,0.0,4,113227770.0,0.01,63,-3.1166912930712803e-05,0.6299024969428209
002250.SZ,0.009902491362740476,-126.0,0.0,4,116723867.0,0.01,64,9.750863725952429e-05,0.6399024969428209
002301.SZ,0.01024610321588008,-128.0,0.0,4,170069572.0,0.01,65,-0.0002461032158800804,0.6499024969428209
002311.SZ,0.009801693307543241,-130.0,0.0,4,324372670.0,0.01,66,0.00019830669245675912,0.6599024969428209
002312.SZ,0.010188373897020554,-132.0,0.0,4,150945533.0,0.01,67,-0.00018837389702055368,0.6699024969428209
002322.SZ,0.010124947372776454,-134.0,0.0,4,79074031.0,0.01,68,-0.00012494737277645405,0.6799024969428209
002324.SZ,0.010141648355559193,-136.0,0.0,4,190229603.0,0.01,69,-0.00014164835555919263,0.6899024969428209
002337.SZ,0.010177252924341114,-138.0,0.0,4,47532500.0,0.01,70,-0.00017725292434111334,0.6999024969428209
002338.SZ,0.009828810877194952,-140.0,0.0,4,292337962.0,0.01,71,0.0001711891228050478,0.7099024969428209
002340.SZ,0.010006655017024238,-142.0,0.0,4,430436276.0,0.01,72,-6.655017024237431e-06,0.7199024969428209
002353.SZ,0.010020915298798248,-144.0,0.0,4,306268243.0,0.01,73,-2.091529879824812e-05,0.7299024969428209
002358.SZ,0.010262866839494547,-146.0,0.0,4,63259810.0,0.01,74,-0.0002628668394945473,0.739902496942821
002360.SZ,0.010023971662428043,-148.0,0.0,4,29887183.0,0.01,75,-2.3971662428042342e-05,0.749902496942821
002367.SZ,0.010159119941477768,-150.0,0.0,4,67352883.0,0.01,76,-0.00015911994147776824,0.759902496942821
002371.SZ,0.010003567948654373,-152.0,0.0,4,4626331464.0,0.01,77,-3.5679486543732652e-06,0.769902496942821
002375.SZ,0.010180232270222564,-154.0,0.0,4,35777674.0,0.01,78,-0.00018023227022256373,0.779902496942821
002385.SZ,0.009991840427382562,-156.0,0.0,4,225543259.0,0.01,79,8.15957261743848e-06,0.789902496942821
002409.SZ,0.00960955340477185,-158.0,0.0,4,2019320869.0,0.01,80,0.00039044659522815064,0.799902496942821
002418.SZ,0.010063461137375199,-160.0,0.0,4,91534406.0,0.01,81,-6.346113737519879e-05,0.809902496942821
